ALink,SName,SLink,Lyric,language,Artist,Genres,Songs,Popularity,Link,release_date,rank,peak_rank,weeks_on_board
/destinys-child/,Bug A Boo,/destinys-child/bug-a-boo.html,"You make me wanna throw my pager out the window
Tell MCI to cut the phone poles
Break my lease so I can move
Cause you a bug-a boo, a bug-a boo
I wanna put your number on the call block
Have AOL make my e-mail stop
Cause you a bug-a boo
You buggin' what?
You buggin' Who?
You buggin' me and don't you see it ain't cool

It's not hot that you be callin me
Stressin me pagin my beeper
You're just non-stop and its not hot
That you be leavin me messages
Every 10 minutes and then you stop by
When I first met you, you were cool
But it was game you had me fooled
'Cause 20 minutes after I gave you my number
You already had my mailbox full

So what you bought a pair of shoes
What now I guess you think I owe you
You don't have to call as much as you do
I'll give em back to be through with you
And so what my momma likes you
What now I guess you think I will too
Even if the pope he said he likes you too
I don't really care cause you're a bug a boo

You make me wanna throw my pager out the window
Tell MCI to cut the phone poles
Break my lease so I can move
Cause you a bug-a boo, a bug-a boo
I wanna put your number on the call block
Have AOL make my e-mail stop
Cause you a bug-a boo
You buggin' what?
You buggin' Who?
You buggin' me and don't you see it ain't cool

It's not hot that when in blockin your phone number
You call me from over your best friends house
And it's not hot that I cant even go out with my girlfriends
Without you trackin me down
You need to chill out with that mess
'Cause you cant keep havin me stressed
'Cause everytime my phone rings it seems to be you
And I'm prayin that it is someone else

So what you bought a pair of shoes
What now I guess you think I owe you
You don't have to call as much as you do
I'll give em back to be through with you
And so what my momma likes you
What now I guess you think I will too
Even if the pope he said he likes you too
I don't really care cause you're a bug a boo

You make me wanna throw my pager out the window
Tell MCI to cut the phone poles
Break my lease so I can move
Cause you a bug-a boo, a bug-a boo
I wanna put your number on the call block
Have AOL make my e-mail stop
Cause you a bug-a boo
You buggin' what?
You buggin' Who?
You buggin' me and don't you see it ain't cool

When you call me on the phone youre buggin me
When you follow me around youre buggin me
Everything you do be buggin me
You buggin me, you buggin me
When you show up at my door you buggin me
When you open up your mouth you buggin me
Everytime I see your face youre buggin me
You're buggin me your buggin me",en,Destiny's Child,Black Music; R&B; Hip Hop,125.0,5.5,/destinys-child/,2000-01-29,96.0,33.0,19.0
/prince/,When Doves Cry,/prince/when-doves-cry.html,"Dig if you will the picture
Of you and I engaged in a kiss
The sweat of your body covers me
Can you my darling--can you picture this?

Dream if you can
A courtyard
An ocean of violets in bloom
Animals strike curious poses
They feel the heat
The heat between me and you

How can you just leave me standing?
Alone in a world that's so cold
Maybe I'm just too demanding
Maybe I'm just like my father too bold
Maybe you're just like my mother
She's never satisfied
Why do we scream at each other
This is what it sounds like when doves cry.

Touch if you will my stomach
Feel how it trembles inside
You've got the butterflies all tied up
Don't make me chase you
Even doves have pride

How can you just leave me standing?
Alone in a world so cold?
Maybe I'm just too demanding
Maybe I'm just like my father too bold
Maybe you're just like my mother
She's never satisfied
Why do we scream at each other
This is what it sounds like when doves cry

How can you just leave me standing?
Alone in a world that's so cold?
(A world that's so cold)
Maybe I'm just too demanding
(Maybe, maybe I'm like my father)
Maybe I'm just like my father too bold
(Ya know he's too bold)
Maybe you're just like my mother
(Maybe you're just like my mother)
She's never satisfied
(She's never, never satisfied)
Why do we scream at each other
(Why do we scream, why)
This is what it sounds like

When doves cry
When doves cry (Doves cry, doves cry)
When doves cry (Doves cry, doves cry)

Don't cry (Don't Cry)

When doves cry
When doves cry
When doves cry

When doves cry (Doves cry, doves cry, doves cry
Don't cry
Darling don't cry
Don't cry
Don't cry
Don't don't cry",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,2016-05-07,20.0,1.0,22.0
/prince/,1999,/prince/1999.html,"I was dreamin' when I wrote this
Forgive me if it goes astray
But when I woke up this mornin'
Could have sworn it was judgment day

The sky was all purple
There were people runnin' everywhere
Tryin' to run from the destruction
You know I didn't even care

They say two thousand zero, zero, party over,
Oops, out of time!
So tonight I'm gonna party like it's 1999!

I was dreamin' when I wrote this
So sue me if I go too fast
But life is just a party
And parties weren't meant to last

War is all around us
My mind says prepare to fight
So if I gotta die
I'm gonna listen to my body tonight

They say two thousand zero, zero, party over,
Oops, out of time!
So tonight I'm gonna party like it's 1999!
1999!

If you didn't come to party
Don't bother knockin' on my door
I got a lion in my pocket
And baby, he's ready to roar

Yeah, everybody's got a bomb
We could all die any day
But before I'll let that happen
I'll dance my life away

They say two thousand zero, zero, party over,
Oops, out of time!
(We're runnin' outta time)
So tonight we're gonna party like it's 1999!

Say, say,
Two thousand zero, zero, party over,
Oops, out of time!
So tonight we're gonna party like it's 1999!

Alright, it's 1999!

You say it, 1999!

1999!

1999! Don't stop, don't stop, say it 1 more time!

1999!",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,2016-05-14,27.0,12.0,30.0
/prince/,Little Red Corvette,/prince/little-red-corvette.html,"I guess I should’ve known by the way U parked your car sideways
That it wouldn't last
See, U're the kinda person that believes in makin' out once
Love 'em and leave 'em fast
I guess I must be dumb cuz U had a pocket full of horses
Trojan and some of them used
But it was Saturday night, I guess that makes it all right
And U say - ""What have I got 2 lose?""

And honey, I say Little Red Corvette
Baby, U're much 2 fast (Oh)
Little Red Corvette
U need a love that's gonna last

I guess I should've closed my eyes when U drove me 2 the place
Where your horses run free
Cuz I felt a little ill when I saw all the pictures
Of the jockeys that were there before me
Believe it or not, I started 2 worry
I wondered if I had enough class
But it was Saturday night, I guess that makes it all right
And U say - ""Baby, have U got enough gas?""
Oh yeah!

Little Red Corvette
Baby, U're much 2 fast (Yes U are)
Little Red Corvette
U need 2 find a love that's gonna last (Oh, oh)

A body like yours oughta be in jail
Cuz it's on the verge of bein' obscene
Move over, baby, gimme the keys
I'm gonna try 2 tame your little red love machine

Little Red Corvette
Baby, U're much 2 fast
Little Red Corvette
Need 2 find a love that's gonna last, hey hey

Little Red Corvette
Honey, U got 2 slow down (Got 2 slow down)
Little Red Corvette
Cuz if U don't, U’re gonna run your little red corvette right in the ground
(Little Red Corvette)
Right down 2 the ground (Honey, U got 2 slow down)
U, U, U got 2 slow down
(Little Red Corvette)
U're movin' much 2 fast, 2 fast
Need 2 find a love that's gonna last!

Girl, U got an ass like I never seen, ow!
And the ride...
I say the ride is so smooth, U must be a limousine

Ow!
Baby, U're much 2 fast
Little Red Corvette
U need a love, U need a love that's, uh, that's gonna last
(Little Red Corvette)
Babe, U got 2 slow down (U got 2 slow down)
Little Red Corvette
Cuz if U don't, cuz if U don't
U’re gonna run your body right into the ground (Right into the ground)
Right into the ground (Right into the ground)
Right into the ground (Right into the ground)

Little Red Corvette, oh
",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,2016-05-14,20.0,6.0,24.0
/prince/,Alphabet St.,/prince/alphabet-st.html,"No!

I'm going down 2 Alphabet Street
I'm gonna crown the first girl that I meet
I'm gonna talk so sexy
She'll want me from my head 2 my feet

Yeah, yeah, yeah
Yes she will
Yeah, yeah, yeah (Yeah)
Yeah, yeah, yeah

I'm gonna drive my daddy's Thunderbird (My daddy's thunderbird)
A white rad ride, '66 ('67) so glam it's absurd
I'm gonna put her in the back seat
And drive her 2 ... Tennessee

Yeah, yeah, yeah
Yeah, yeah, yeah, Tennessee
Yeah, yeah, yeah, drive her

Excuse me, baby
I don't mean 2 be rude
But I guess tonight I'm just not, I'm just not in the mood
So if U don't mind (Yeah, yeah, yeah)
I would like to...watch

Yeah, yeah, yeah...can I?
Yeah, yeah, yeah
Yeah, yeah, yeah (Can I, can I, can I, can I)

We're going down, down, down, if that's the only way
2 make this cruel, cruel world hear what we've got to say
Put the right letters together and make a better day

Yeah, yeah, yeah, better days
Yeah, yeah, yeah, it's O-O-K
Yeah, yeah, yeah

Maybe it's the only way
Yeah, yeah, yeah, yeah

Cat, we need U 2 rap
Cat, we need U 2 rap
Don't give 2 us slow
Cause we know U know
New Power Soul
Gotta gotta gotta go!

Talk 2 me lover
Come on tell me what U taste
Didn't your mama tell U
Life is 2 good 2 waste? (Put your love down)
Didn't she tell U
That Lovesexy was the glam of them all?
If U can hang, U can trip on it
U surely won't fall (Put your love down)
No side effects and
The feeling last 4-ever
Straight up - it tastes good
It makes U feel clever (Put your love down)
U kiss your enemies
Like U know U should
Then U jerk your body
Like a horny pony would (Put your love down)
U jerk your body like a horny pony would
Now run and tell your mama about that!

And while U're at it tell your papa about this

Yeah-yeah

Put your love down there when u wanna get shot

No! (Yeah, yeah)

Put your love down there when u wanna get shot
Put your love down there when u wanna get shot
Put your love down there when u wanna get shot

Put your love down there...

Get home, Alphabet Street

No!

L-L-L-L-Lovesexy

Yea, Oh, Alphabet Street
Yea, Oh, Alphabet Street

A B C D E F H I love U
",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,1988-06-25,8.0,8.0,9.0
/prince/,Black Sweat,/prince/black-sweat.html,"I don´t want to take my clothes off
But I do
I don´t want to turn nobody on ´less it´s U
I don´t want to dance too hard
But this is a groove
I´m hot and I don´t care who knows it
I got a job to do

I´m workin´
Workin´ up a black sweat
I´m workin´
Workin´ up a black sweat

I don´t want to break your pride
But I got to
You better take your woman and hide her
´Cuz I´m about to
Show you what´s really good
Break you off like you knew I would
I got a brand new dance
And it´s called the ...

Workin´
Workin´ up a black sweat
I´m workin´
Workin´ up a black sweat

You can act hard if you want to
This groove will make you sweat
You´ll be screamin´ like a white lady
When I count to three

Work little sister, work
Work little brother, work
I don´t want to do nothin´ crazy
But I do

I´m workin´
Workin´ up a black sweat",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,2006-03-11,60.0,60.0,1.0
/prince/,Call My Name,/prince/call-my-name.html,"Call, call my name
Call it, call my name

Eye heard Ur voice this morning calling gout my name
It had been so long since Eye heard it that it didn't sound quite the same, no
But it let me know that my name had never really been spoken b4
B4 the day Eye carried U through the bridal path door

And ever since that day Eye haven't wanted anyone but U
And anybody who really knows me knows the truth

[Chorus]
Eye just can't stop writing songs about U
Eye love U so much
Eye just can't wait 2 get my arms around U
And feel Ur touch
If eye don't c U real soon baby girl
Eye might go insane
Eye know it's only been about 3 hours
But Eye love it when U call my name

Eye heard a voice on the news saying people want 2 stop the war
If they had a love as sweet as U they'd 4get what they were fighting 4
What's the matter with the world 2day?
The land of the free? Somebody lied
They can bug my phone and people 'round my home
They'll only c U and me making love inside

[Chorus]

Eye've never seen the moon look so lovely as the night Eye saw it with U
It let me know Eye'd never seen the moon b4
So many speak of the moon as though it had no flaws
But 2 compare it 2 a beauty like Urs would give 1 pause
Nothing about U is false, that's why Ur love is real
God 4bid if U belonged 2 another Eye'd have 2 steal U
Eye'd have 2 take U from Ur man
Eye might b tempted 2 break the law round here
Because Ur beauty, it gives 1 pause
It slows me down

[Chorus]",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,2004-09-18,84.0,75.0,5.0
/prince/,Controversy,/prince/controversy.html,"I just can't believe all the things people say -- Controversy
Am I black or white? Am I straight or gay? -- Controversy
Do I believe in God? Do I believe in me? -- Controversy
Controversy Controversy
I can't understand human curiosity -- Controversy
Was it good for you? Was I what you wanted me to be? -- Controversy
Do you get high? Does your daddy cry? -- Controversy
Controversy Controversy

Do I believe in God? Do I believe in me?
Some people wanna die so they can be free
(I said) Life is just a game, we're all just the same...do you wanna play?
Controversy Controversy Controversy
Controversy Controversy Controversy

Our Father, who art in Heaven, hallowed be thy name
Thy kingdom come, thy will be done on Earth as it is in Heaven
Give us this day our daily bread and forgive us our trespasses
As we forgive those who trespass against us
Lead us not into temptation but deliver us from evil
For thine is the kingdom and the power and the glory forever and ever
Controversy Controversy Controversy Controversy
Love Him, Love Him baby
Controversy Controversy Controversy
Controversy Controversy Controversy

Listen
People call me rude, I wish we were all nude
I wish there was no black and white, I wish there were no rules
(repeat 3 times)
Controversy Controversy

Do I believe in God? Do I believe in me? Let me tell ya...
Some people wanna die so they can be free
(I said) Life is just a game, we're all just the same...don't ya wanna play?
Controversy Controversy Controversy Controversy
",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,1981-12-12,76.0,70.0,8.0
/prince/,Delirious,/prince/delirious.html,"I get delirious, whenever you're near
i lose all self control baby, just can't steer
my wheels get locked in place
i get a stupid look on my face
cuz when it comes to makin a pass pretty mamma
i just cant win a race
cuz i get delirious

delirious delirious delirious

i get delirious, when you hold my hand
my body gets so weak i can hardly stand
my temperature's running hot
baby you got to stop
cus if you don't i'm gonna explode
and girl i got a lot
i get delirious

delirious delirious delirious

i get delirious, whenever you're near
girl you gotta take control cause i just cant steer
you're just too much too take
i can't stop i ain't got no breaks
girl you gotta take me for a little ride
up and down in and out and around your lake
im delirious

delirious delirious delirious
",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,1983-11-12,8.0,8.0,11.0
/prince/,Gold,/prince/gold.html,"There's a mountain and it's mighty high
You cannot see the top unless you fly
There's a molehill on proven ground
Ain't nowhere to go if you hang around

Everyone wants to sell whats already been sold
Everyone wants to tell whats already been told
What's the use of money if you ain't gonna break the mould
Even at the centre of the fire, there is cold
All that glitters, ain't gold
All that glitters, ain't gold

There's an ocean of despair
There are people living there
They're unhappy each and every day
But hell is not fashion so what you trying to say

Everyone wants to sell whats already been sold
Everyone wants to tell whats already been told
What's the use of money if you ain't gonna break the mould
Even at the centre of the fire, there is cold
All that glitters, ain't gold
All that glitters, ain't gold

There's a lady 99 years old
If she led a good life heaven takes her soul
That's the theory and if you don't wanna know
Step aside and make a way for those who want to go

Everyone wants to sell whats already been sold
Everyone wants to tell whats already been told
What's the use of being young if you ain't gonna get old
Even at the centre of the fire, there is cold
All that glitters, ain't gold
All that glitters, ain't gold

All that glitters
All that glitters
All that glitters
Ain't gold",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,1995-12-23,88.0,88.0,1.0
/prince/,Hot Thing,/prince/hot-thing.html,"Hot thing!
Hot thing, barely 21
Hot thing, looking 4 big fun
Hot thing, what's your fantasy?
Do U wanna play with me?

Hot thing, baby U dance so good
Hot thing, baby I knew U would
Hot thing, tell me what U see
Hot thing, When U smile, when U smile, when U smile
Are your smiles, are your smiles 4 me?

Hot thing, maybe U should give your folks a call
Hot thing, tell them you're going 2 the Crystal Ball
Hot thing, tell them you're coming home late,
if you're coming home at all
Hot thing, tell them U found a brand new baby doll
Hot thing, I can't wait 2 get U home
Hot thing, where we could be alone
Hot thing, I could read U poetry,
and then we could make a story of our own

Hot thing
Hot, hot, hot thing
Hot thing, hot thing
Hot thing, hot thing

Hot thing, barely 21
Hot thing, looking 4 big fun
Hot thing, what's your fantasy
Hot thing, don't U wanna play with me?

Hot thing, hot thing
Hot thing, I can't wait 2 get U home

Hot thing
",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,1988-03-26,84.0,63.0,8.0
/prince/,I Could Never Take The Place Of Your Man,/prince/i-could-never-take-the-place-of-your-man.html,"It was only last June when her old man ran away
She couldn't stop crying 'cause she knew he was gone 2 stay
It was 10:35 on a lonely friday night
She was standin' by the bar
Hmm, she was lookin' alright, yeah
I asked her if she wanted 2 dance
And she said all she wanted was a good man
And wanted 2 know if I thought I was qualified, yeah

And I said, baby don't waste your time
I know what's on your mind
I may be qualified 4 a one night stand
But I could never take the place of your man

It hurt me so bad when she told me
With tears in her eyes (tears in her eyes)
He was all she ever had and now she wanted 2 die
He left her with a baby and another one on the way
She couldn't stop cryin'
Cause she knew he was gone 2 stay
She asked me if we could be friends
And I said, oh, honey baby that's a dead end
U know and I know that we wouldn't be satisfied

And I said, baby don't waste your time
I know what's on your mind
U wouldn't be satisfied with a one night stand
And I could never take the place of your man
Yeah, yeah, the place of your man",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,1988-02-27,55.0,10.0,16.0
/prince/,I Hate U,/prince/i-hate-u.html,"U have just accessed the Hate Experience
Do U wish 2 change your entry?
Very well, please enjoy your experience

I never thought that U would be the one
After all the things that we've been through
U gave your body 2 another in the name of fun
I hope U had some baby, if not, boo hoo
CHORUS:
It's so sad but I hate U like a day without sunshine
It's so bad but I hate U cuz U're all that's ever on my mind
Honey, I hate U - Now everyday would be a waste of time
Cuz I hate U
I never thought that I could feel this way
2 fall in love was a table reserved 4 fools
Say U're sorry if U wanna but it's all in vain
I'm out the door sweet baby, that's right, we're through
CHORUS
This court is now in session
Would the defendant please rise?
State your name 4 the court
Never mind (Billy Jack Bitch)
U're being charged with one 2 many counts of heartbreaking
In the 1st degree
I don't give a damn about the others
My main concern is U and me
Your honor, may I call 2 the stand my one and only witness?
A girl that know damn well she didn't have no damn business
I know what U did, how U did it and uh.. who U did it with
So U might as well plead guilty cuz U sure can't plead the 5th
Now raise your right hand
Do U swear 2 tell the whole truth
Not the half truth like U used 2 so help U God?
Nod your head one time if U hear me
If U don't, I'll have 2 use the rod
Anything 2 make U see that uh.. U're gonna miss me
Yeah, U're gonna miss me
Uh, uh, uh, oh!
If it please the court
I'd like 2 have the defendant place her hands behind her back
So I can tie her up tight and get into the act
The act of showing her how good it used 2 be
I want it 2 be so good she falls back in love with me
Close your eyes
I'm gonna cover your ass with this sheet
And I want U 2 pump your hips like U used 2
And, baby, U better stay on the beat
Did U do 2 your other man the same things that U did 2 me?
Right now I hate U so much I wanna make love until U see
That it's killin' me, baby, 2 be without U
Cuz all I ever wanted 2 do was 2 be with U ... ow!
I hate U (I hate U)
Because I love U (Because I love U)
But I can't love U (I can't love U)
Because I hate U (I hate U)
Because I love U
I love U, baby
I love U {x3}
I love U cuz U're all that's ever on my mind
I hate U because I love U
",en,Prince,R&B; Black Music; Funk,585.0,2.8,/prince/,1995-11-18,86.0,12.0,9.0
